pid,lot_frontage,lot_area,has_alley,is_lot_shape_regluar,is_land_countour_hls,is_land_slope_mod,overall_qual,mas_vnr_area,exter_qual_Ex_Gd,bsmt_qual_Ex_Gd,bsmt_cond_is_TA_Gd_Ex,has_bsmt_exposure,bsmt_unf_sf,total_bsmt_sf,is_heating_qc_Ex,has_central_air,electrical_is_SBrkr,1st_flr_sf,2nd_flr_sf,gr_liv_area,full_bath,bedroom_abvgr,kitchen_qual_Ex_Gd,totrms_abvgrd,is_functional,has_fireplace,fireplace_qu_Ex_Gd,garage_type_Attchd_BuiltIn,garage_cars,garage_area,garage_qual_Ex_Gd_TA,garage_cond_Ex_Gd_TA,is_fully_paved_drive,has_fence,has_misc_feature,saleprice,ms_subclass_group_1,ms_subclass_group_2,ms_zoning_RL,ms_zoning_FV,lot_config_Inside,lot_config_Corner,neighborhood_group_1,neighborhood_group_2,neighborhood_group_3,bldg_type_1Fam,bldg_type_TwnhsE,house_style_2Story,house_style_1Story,home_age,home_has_remodel,mas_vnr_type_Stone,mas_vnr_type_BrkFace,has_basement,roof_style_Gable,roof_style_Hip,exterior_has_VinylSd,exterior_has_MetalSd,exterior_has_HdBoard,exterior_has_Wd_Sdng,exterior_has_Plywood,foundation_PConc,foundation_CBlock,bsmt_GLQ_sf,bsmt_ALQ_sf,bsmt_BLQ_sf,bsmt_LwQ_sf,bsmt_Rec_sf,has_2nd_flr,total_full_baths,total_baths,garage_new_2006,has_garage,garage_finish_RFn,garage_finish_Unf,garage_finish_Fin,all_porch_sf,has_porch,sold_premium_month,yr_sold_2006,yr_sold_2007,yr_sold_2008,yr_sold_2009,sale_type_WD,sale_type_New
911370500,44.0,3843,0,0,1,1,8,174.0,1,1,1,1,120.0,1596.0,1,1,1,1648,0,1648,2,2,1,5,1,1,1,1,2.0,482.0,1,1,1,1,1,230000,0,1,0,0,1,0,0,1,0,0,1,0,1,3,0,1,0,1,0,1,0,0,0,0,0,1,0,1476.0,0.0,0.0,0.0,0.0,0,3.0,4.0,1,1,0,0,1,368,1,1,0,0,0,1,0,1
527183060,65.0,5950,0,0,1,1,8,0.0,1,1,1,1,1018.0,1337.0,0,1,1,1337,0,1337,2,2,1,5,1,1,0,1,2.0,462.0,1,1,1,1,1,188500,0,1,1,0,1,0,0,0,1,0,1,0,1,21,1,0,0,1,1,0,0,0,1,0,0,1,0,319.0,0.0,0.0,0.0,0.0,0,3.0,3.0,0,1,1,0,0,227,1,0,0,0,1,0,0,0
909276070,80.0,12400,0,1,1,1,5,0.0,0,1,1,1,299.0,901.0,0,1,1,1125,592,1717,1,2,0,7,1,1,1,1,1.0,410.0,1,1,1,1,1,194000,1,0,1,0,1,0,0,1,0,1,0,0,0,70,0,0,0,1,1,0,0,0,0,1,0,0,1,0.0,0.0,602.0,0.0,0.0,1,1.0,2.0,0,1,0,1,0,113,1,0,1,0,0,0,0,0
535180120,75.0,10425,0,1,0,0,5,0.0,0,0,1,0,330.0,1104.0,0,1,1,1104,0,1104,1,3,0,5,1,0,0,1,1.0,384.0,1,1,1,1,1,133000,0,1,1,0,1,0,1,0,0,1,0,0,1,54,0,0,0,1,1,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,774.0,0,2.0,2.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
907201220,69.05520046484602,16269,0,0,0,0,5,76.0,0,1,1,1,282.0,907.0,0,1,1,907,0,907,1,3,0,5,1,0,0,1,1.0,343.0,1,1,1,0,1,140000,0,1,1,0,0,0,0,1,0,1,0,0,1,32,1,0,1,1,1,0,0,1,0,0,0,0,0,625.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0,1,0,1,0,72,1,1,0,0,0,1,0,0
907181120,68.0,8998,0,0,0,0,7,120.0,1,1,1,1,255.0,782.0,1,1,1,782,870,1652,2,3,1,6,1,0,0,1,2.0,532.0,1,1,1,1,1,207500,0,1,1,0,1,0,0,1,0,1,0,1,0,10,1,0,1,1,1,0,1,0,0,0,0,1,0,527.0,0.0,0.0,0.0,0.0,1,2.0,3.0,0,1,1,0,0,70,1,1,0,0,1,0,0,0
534128190,80.0,10400,0,1,0,0,6,256.0,0,0,1,0,932.0,932.0,0,1,1,1271,1369,2640,2,5,1,8,1,1,0,1,2.0,515.0,1,1,1,1,1,256900,0,1,1,0,1,0,0,1,0,1,0,1,0,43,0,0,1,1,1,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1,2.0,3.0,0,1,1,0,0,288,1,0,0,0,0,1,0,0
535375130,60.0,10134,0,1,0,0,5,0.0,0,0,1,0,735.0,735.0,0,1,0,735,299,1034,1,2,0,5,1,0,0,0,1.0,240.0,1,1,1,1,1,109000,1,0,1,0,1,0,1,0,0,1,0,0,0,70,0,0,0,1,1,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0,1,0,1,0,39,1,1,0,1,0,0,0,0
906226140,64.0,7007,0,1,0,0,5,0.0,0,0,0,0,0.0,0.0,0,1,1,1513,0,1513,2,4,0,8,1,0,0,1,2.0,400.0,1,1,1,1,1,113722,1,0,1,0,1,0,0,1,0,0,0,0,1,31,1,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,2.0,2.0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
906392110,78.0,11645,0,1,0,0,8,76.0,1,1,1,1,1474.0,1498.0,1,1,1,1498,0,1498,2,3,1,7,1,1,1,1,3.0,844.0,1,1,1,1,1,237000,0,1,1,0,1,0,0,1,0,1,0,0,1,5,0,1,0,1,1,0,1,0,0,0,0,1,0,24.0,0.0,0.0,0.0,0.0,0,2.0,2.0,0,1,0,0,1,242,1,0,0,0,0,1,0,0
535151110,60.0,8250,0,1,0,0,5,0.0,0,0,1,0,765.0,1053.0,0,1,1,1053,0,1053,1,3,1,6,1,0,0,0,2.0,692.0,1,1,1,1,1,142100,0,1,1,0,0,1,1,0,0,1,0,0,1,47,1,0,0,1,1,0,0,1,0,0,0,0,1,0.0,288.0,0.0,0.0,0.0,0,2.0,2.0,0,1,1,0,0,349,1,1,0,1,0,0,0,0
526302030,69.05520046484602,11027,0,0,0,0,6,28.0,0,0,1,0,171.0,1178.0,0,1,1,1293,0,1293,2,2,0,5,1,0,0,1,2.0,452.0,1,1,1,1,1,149900,0,1,1,0,1,0,1,0,0,1,0,0,1,56,1,1,0,1,0,1,0,0,0,1,0,0,1,0.0,0.0,468.0,0.0,539.0,0,3.0,3.0,0,1,1,0,0,280,1,0,1,0,0,0,0,0
528108130,95.0,12350,0,1,0,0,9,450.0,1,1,1,1,788.0,2020.0,1,1,1,2020,0,2020,2,3,1,7,1,1,1,1,3.0,896.0,1,1,1,1,1,404000,0,1,1,0,1,0,0,0,1,1,0,0,1,2,1,1,0,1,0,1,1,0,0,0,0,1,0,1232.0,0.0,0.0,0.0,0.0,0,3.0,3.0,1,1,1,0,0,290,1,0,0,0,0,1,0,0
535425080,69.05520046484602,18275,0,0,1,0,7,0.0,0,0,1,1,802.0,1438.0,0,1,1,1900,548,2448,3,3,0,9,1,1,1,1,2.0,441.0,1,1,1,1,1,277500,0,1,1,0,1,0,1,0,0,1,0,1,0,48,0,0,0,1,1,0,0,0,0,0,1,0,1,0.0,636.0,0.0,0.0,0.0,1,4.0,4.0,0,1,1,0,0,622,1,1,1,0,0,0,0,0
906201030,77.0,9206,0,1,0,0,6,336.0,1,1,1,0,741.0,741.0,0,1,1,977,755,1732,2,3,1,7,1,1,0,1,2.0,476.0,1,1,1,1,1,178000,0,1,1,0,1,0,0,1,0,1,0,1,0,25,1,0,1,1,1,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1,2.0,3.0,0,1,0,0,1,238,1,1,0,0,0,0,0,0
528186180,48.0,6240,0,1,0,0,8,176.0,1,1,1,0,461.0,1324.0,1,1,1,1324,0,1324,2,2,1,6,1,1,1,1,2.0,550.0,1,1,1,1,1,254000,0,1,1,0,1,0,0,0,1,0,1,0,1,4,1,0,1,1,0,1,0,1,0,0,0,1,0,863.0,0.0,0.0,0.0,0.0,0,3.0,3.0,1,1,0,0,1,230,1,1,0,0,0,1,0,0
902207130,68.0,9656,0,1,0,0,2,0.0,0,0,0,0,678.0,678.0,0,0,1,832,0,832,1,2,0,5,1,1,1,0,2.0,780.0,0,0,0,1,1,12789,0,0,0,0,1,0,1,0,0,1,0,0,1,87,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
527162090,63.0,7875,0,1,0,0,7,38.0,0,1,1,0,1237.0,1237.0,0,1,1,1253,0,1253,2,3,0,6,1,1,0,1,2.0,402.0,1,1,1,1,1,176000,0,1,1,0,1,0,0,1,0,1,0,0,1,15,0,0,1,1,1,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,2.0,2.0,0,1,0,0,1,241,1,1,0,1,0,0,0,0
528106010,111.0,16259,0,1,0,0,9,370.0,0,1,1,1,1249.0,1249.0,1,1,1,1249,1347,2596,3,4,1,9,1,0,0,1,3.0,840.0,1,1,1,1,1,342643,0,1,1,0,0,1,0,0,1,1,0,1,0,4,1,1,0,1,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1,3.0,4.0,1,1,1,0,0,394,1,1,1,0,0,0,0,1
532378240,69.05520046484602,6173,0,0,0,0,5,75.0,0,0,1,0,277.0,876.0,0,1,1,902,0,902,1,3,0,6,1,0,0,1,1.0,288.0,1,1,1,0,1,125500,0,1,1,0,1,0,1,0,0,1,0,0,1,43,1,0,1,1,1,0,0,0,1,1,0,0,1,599.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
916402015,75.0,12890,0,0,0,0,6,128.0,0,1,1,0,1495.0,1495.0,1,1,1,1495,0,1495,2,3,0,8,1,1,0,1,2.0,438.0,1,1,1,1,1,150000,0,1,1,0,1,0,0,1,0,1,0,0,1,21,1,0,1,1,1,0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0,2.0,2.0,0,1,0,1,0,444,1,1,0,0,1,0,0,0
528480180,84.0,10440,0,1,0,0,8,0.0,1,1,1,1,1574.0,1574.0,1,1,1,1584,0,1584,2,2,1,6,1,1,1,1,2.0,594.0,1,1,1,1,1,261329,0,1,0,1,0,1,0,1,0,1,0,0,1,3,1,0,0,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,2.0,2.0,1,1,0,0,1,256,1,0,0,1,0,0,0,1
531363060,63.0,7500,0,1,0,0,7,120.0,0,1,1,0,400.0,1080.0,1,1,1,1080,0,1080,1,3,1,6,1,0,0,0,0.0,0.0,0,0,1,1,1,141000,0,1,1,0,1,0,0,1,0,1,0,0,1,6,0,0,1,1,1,0,1,0,0,0,0,1,0,680.0,0.0,0.0,0.0,0.0,0,2.0,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
535353050,75.0,9532,0,1,0,0,4,0.0,0,0,1,0,156.0,1105.0,0,1,1,1647,0,1647,1,3,0,6,0,1,0,1,1.0,280.0,1,1,1,0,1,153000,0,1,1,0,1,0,1,0,0,1,0,0,1,57,1,0,0,1,1,0,1,0,0,0,0,0,1,0.0,0.0,595.0,0.0,354.0,0,2.0,2.0,0,1,0,0,1,225,1,0,0,1,0,0,0,0
528228270,53.0,3922,0,1,0,0,7,72.0,1,1,1,1,1258.0,1258.0,1,1,1,1258,0,1258,2,2,1,6,1,1,1,1,3.0,648.0,1,1,1,1,1,172500,0,1,1,0,1,0,0,1,0,0,1,0,1,4,0,0,1,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,2.0,2.0,1,1,0,0,1,160,1,1,0,1,0,0,0,1
903425280,60.0,8730,0,1,0,0,6,0.0,0,0,1,0,698.0,698.0,1,1,0,698,698,1396,1,3,0,7,1,0,0,0,1.0,384.0,1,1,1,1,1,153575,1,0,1,0,1,0,1,0,0,1,0,1,0,95,0,0,0,1,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0,1,0,1,0,259,1,1,0,1,0,0,0,0
911128020,60.0,6060,0,1,0,0,5,0.0,1,0,1,0,100.0,837.0,1,1,1,1001,0,1001,1,2,1,5,1,0,0,0,1.0,216.0,1,0,0,1,1,124900,0,0,0,0,1,0,0,0,0,1,0,0,1,80,0,0,0,1,0,1,0,1,0,0,0,0,0,0.0,737.0,0.0,0.0,0.0,0,1.0,1.0,0,1,0,1,0,282,1,1,0,1,0,0,0,0
528106040,107.0,14450,0,1,0,0,9,315.0,1,1,1,1,2121.0,2121.0,1,1,1,2121,0,2121,2,3,1,8,1,1,1,1,3.0,732.0,1,1,1,1,1,415298,0,1,1,0,1,0,0,0,1,1,0,0,1,4,0,0,1,1,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,2.0,3.0,1,1,0,0,1,364,1,0,0,1,0,0,0,1
902405120,60.0,5400,0,1,0,0,6,0.0,0,0,1,0,972.0,972.0,1,1,1,1044,0,1480,1,3,0,6,1,0,0,0,1.0,207.0,0,1,1,1,1,119000,1,0,0,0,1,0,1,0,0,1,0,0,0,90,0,0,0,1,1,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0,1,0,1,0,176,1,1,0,0,0,1,0,0
528435070,85.0,10000,0,1,0,0,8,410.0,1,1,1,1,1588.0,1588.0,1,1,1,1588,0,1588,2,3,1,7,1,1,1,1,3.0,825.0,1,1,1,1,1,227000,0,1,1,0,1,0,0,1,0,1,0,0,1,4,1,1,0,1,0,1,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,2.0,2.0,1,1,1,0,0,189,1,1,0,1,0,0,0,0
534426040,72.0,10007,0,0,0,0,5,54.0,1,0,1,0,247.0,1053.0,1,1,1,1053,0,1053,1,3,1,5,1,0,0,1,1.0,312.0,1,1,1,0,1,145500,0,1,1,0,1,0,1,0,0,1,0,0,1,51,0,0,1,1,1,0,0,0,1,0,0,0,1,0.0,806.0,0.0,0.0,0.0,0,2.0,3.0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
902206020,52.0,7830,0,1,0,0,3,0.0,0,0,1,0,76.0,492.0,0,1,1,492,0,492,1,1,0,3,1,0,0,0,1.0,200.0,0,1,0,1,1,61500,0,0,0,0,1,0,1,0,0,1,0,0,1,89,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,416.0,0.0,0,2.0,2.0,0,1,0,1,0,78,1,1,1,0,0,0,0,0
526354020,90.0,11727,0,1,0,0,7,434.0,0,0,1,1,1851.0,1851.0,0,1,1,1851,0,1851,2,3,0,8,1,1,0,1,2.0,506.0,1,1,1,1,1,192100,0,1,1,0,0,1,1,0,0,1,0,0,1,41,1,0,1,1,1,0,0,0,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0,2.0,2.0,0,1,0,0,1,146,1,0,1,0,0,0,0,0
903484110,60.0,10320,1,1,0,0,6,0.0,0,0,1,0,160.0,698.0,1,1,0,754,649,1403,1,3,0,7,1,0,0,0,1.0,308.0,1,1,1,1,1,116000,1,0,0,0,1,0,0,0,0,0,0,1,0,95,0,0,0,1,1,0,0,1,0,0,0,0,1,0.0,262.0,0.0,0.0,276.0,1,2.0,3.0,0,1,0,1,0,288,1,0,0,0,0,1,0,0
534276070,65.0,10482,0,1,0,0,6,63.0,0,0,1,1,81.0,588.0,1,1,1,1138,0,1138,1,3,0,6,1,0,0,1,1.0,264.0,1,1,1,0,1,145000,1,0,1,0,1,0,1,0,0,1,0,0,0,52,1,0,1,1,0,1,1,0,0,0,0,0,1,507.0,0.0,0.0,0.0,0.0,0,1.0,2.0,0,1,1,0,0,224,1,1,0,1,0,0,0,0
528166090,110.0,15274,0,0,0,0,9,724.0,1,1,1,0,480.0,2452.0,1,1,1,2452,0,2452,2,3,1,10,1,1,1,1,3.0,886.0,1,1,1,0,1,445000,0,1,1,0,0,1,0,0,1,1,0,0,1,7,1,0,1,1,0,1,1,0,0,0,0,1,0,1972.0,0.0,0.0,0.0,0.0,0,4.0,4.0,0,1,0,0,1,116,1,1,0,0,0,1,0,0
907202050,61.0,8800,0,0,0,0,5,0.0,0,1,1,1,364.0,1040.0,0,1,1,1040,0,1040,2,3,1,5,1,0,0,0,2.0,484.0,1,1,1,1,1,150500,0,1,1,0,1,0,0,1,0,1,0,0,1,33,0,0,0,1,1,0,0,0,1,0,0,0,1,0.0,0.0,0.0,532.0,144.0,0,2.0,2.0,0,1,0,1,0,288,1,1,0,0,0,1,0,0
527163010,75.0,10000,0,0,0,0,6,0.0,0,1,1,0,763.0,763.0,0,1,1,763,892,1655,2,3,0,7,1,1,0,1,2.0,440.0,1,1,1,1,1,175900,0,1,1,0,0,1,0,1,0,1,0,1,0,17,0,0,0,1,1,0,0,0,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1,2.0,3.0,0,1,0,0,1,241,1,0,0,0,0,0,0,0
527375180,78.0,10140,0,1,0,0,6,196.0,0,0,1,0,228.0,1116.0,1,1,1,1116,0,1116,2,3,0,6,1,1,0,1,2.0,528.0,1,1,1,0,1,167900,0,1,1,0,1,0,0,1,0,1,0,0,1,36,1,0,1,1,0,1,0,0,0,0,1,0,1,0.0,888.0,0.0,0.0,0.0,0,3.0,3.0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
528218140,58.0,14054,0,0,0,0,7,0.0,1,1,1,1,879.0,879.0,1,1,1,879,984,1863,2,4,1,9,1,1,1,1,3.0,660.0,1,1,1,1,1,219210,0,1,1,0,1,0,0,1,0,1,0,1,0,4,1,0,0,1,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1,2.0,3.0,1,1,0,0,1,117,1,1,1,0,0,0,0,1
531451280,70.0,11218,0,1,0,0,6,0.0,1,1,1,0,1055.0,1055.0,1,1,1,1055,790,1845,2,3,1,8,1,1,0,1,2.0,462.0,1,1,1,0,0,189000,0,1,1,0,1,0,0,1,0,1,0,1,0,18,1,0,0,1,1,0,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,1,2.0,3.0,0,1,1,0,0,739,1,0,0,0,0,0,0,0
535152200,74.0,8856,0,1,0,0,5,143.0,0,0,1,0,503.0,1176.0,0,1,1,1176,0,1176,1,3,0,6,1,1,1,1,1.0,292.0,1,1,1,1,1,136500,0,1,1,0,1,0,1,0,0,1,0,0,1,53,1,0,1,1,1,0,0,0,0,1,0,0,1,0.0,621.0,0.0,52.0,0.0,0,2.0,2.0,0,1,1,0,0,183,1,0,0,0,1,0,0,0
905105200,65.0,7800,0,1,0,0,5,47.0,0,0,1,1,150.0,864.0,1,1,1,892,0,892,1,3,1,5,1,0,0,0,1.0,416.0,1,1,1,1,1,137900,0,1,1,0,1,0,1,0,0,1,0,0,1,44,0,0,1,1,0,1,0,0,1,0,0,0,1,0.0,0.0,240.0,0.0,474.0,0,2.0,2.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
902402150,60.0,7200,0,1,0,0,5,0.0,0,0,1,0,310.0,1022.0,0,0,1,1022,0,1022,1,2,0,4,0,0,0,0,1.0,280.0,1,1,1,1,1,85000,0,0,0,0,1,0,1,0,0,1,0,0,1,100,0,0,0,1,0,1,0,1,0,0,0,0,0,0.0,247.0,0.0,0.0,465.0,0,2.0,2.0,0,1,0,1,0,256,1,1,0,0,0,1,0,0
534477030,89.0,10680,0,1,0,0,5,44.0,0,0,0,0,1380.0,2136.0,0,0,0,2136,0,2136,2,4,0,7,0,0,0,0,2.0,528.0,1,1,1,0,1,137900,0,1,1,0,1,0,1,0,0,1,0,0,1,59,1,0,1,1,0,1,0,0,0,1,0,0,1,0.0,0.0,0.0,756.0,0.0,0,2.0,2.0,0,1,0,1,0,30,1,0,1,0,0,0,0,0
527106140,59.0,9535,0,0,0,0,6,0.0,0,1,1,1,75.0,926.0,1,1,1,926,678,1604,2,3,0,7,1,0,0,1,2.0,472.0,1,1,1,1,1,195500,0,1,1,0,1,0,0,1,0,1,0,1,0,12,1,0,0,1,1,0,1,0,0,0,0,1,0,851.0,0.0,0.0,0.0,0.0,1,2.0,3.0,0,1,0,0,1,182,1,0,0,0,1,0,0,0
909100110,66.0,6858,0,1,0,0,6,0.0,0,1,1,0,806.0,806.0,0,0,0,841,806,1647,1,4,0,6,1,0,0,0,1.0,216.0,1,1,1,1,1,128000,1,0,1,0,0,1,1,0,0,1,0,1,0,95,0,0,0,1,1,0,0,0,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0,1,2.0,3.0,0,1,0,1,0,202,1,0,0,0,0,0,0,0
532354150,75.0,8100,0,1,0,0,5,0.0,0,0,1,0,100.0,864.0,1,1,1,864,0,864,1,3,1,5,1,1,0,0,1.0,420.0,1,1,1,1,1,135000,0,1,1,0,1,0,1,0,0,1,0,0,1,49,0,0,0,1,1,0,0,0,0,1,0,0,1,0.0,764.0,0.0,0.0,0.0,0,2.0,2.0,0,1,0,1,0,132,1,1,0,0,1,0,0,0
907202190,69.05520046484602,9216,0,0,0,0,5,176.0,0,0,1,1,782.0,1076.0,0,1,1,1076,0,1076,1,3,0,5,1,1,0,0,2.0,576.0,1,1,1,0,1,143195,0,1,1,0,1,0,0,1,0,1,0,0,1,35,1,0,1,1,1,0,0,0,1,0,0,0,1,0.0,294.0,0.0,0.0,0.0,0,1.0,2.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
903204095,50.0,9100,0,1,0,0,5,0.0,0,0,1,0,742.0,742.0,0,1,0,779,0,935,1,2,0,4,1,0,0,0,1.0,308.0,1,1,0,1,0,79500,1,0,0,0,1,0,1,0,0,1,0,0,1,80,0,0,0,1,1,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
531373060,67.0,12774,0,1,0,0,7,95.0,1,1,1,1,835.0,835.0,1,1,1,835,828,1663,2,3,1,8,1,0,0,1,2.0,478.0,1,1,1,1,1,192500,0,1,1,0,0,0,0,1,0,1,0,1,0,7,0,0,1,1,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1,2.0,3.0,0,1,1,0,0,236,1,1,0,0,1,0,0,0
902201110,50.0,6000,0,1,0,0,5,0.0,0,0,1,0,384.0,768.0,0,1,0,768,560,1328,1,3,0,6,1,0,0,0,1.0,308.0,1,1,1,0,1,129500,1,0,0,0,1,0,1,0,0,1,0,0,0,60,0,0,0,1,1,0,0,0,0,1,0,0,1,0.0,0.0,384.0,0.0,0.0,1,1.0,2.0,0,1,0,1,0,12,1,0,0,0,0,1,0,0
527107040,69.05520046484602,10364,0,0,0,0,6,0.0,0,1,1,0,806.0,806.0,0,1,1,806,766,1572,2,3,0,7,1,1,0,1,2.0,373.0,1,1,1,1,1,168000,0,1,1,0,1,0,0,1,0,1,0,1,0,15,0,0,0,1,1,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1,2.0,3.0,0,1,0,0,1,40,1,0,0,1,0,0,0,0
903228060,50.0,6000,0,1,0,0,6,0.0,0,0,1,0,475.0,739.0,1,1,1,874,468,1342,2,2,0,7,1,1,1,0,1.0,240.0,1,1,1,1,1,105000,1,0,0,0,1,0,1,0,0,1,0,0,0,71,0,0,0,1,1,0,0,0,0,1,0,0,1,0.0,0.0,0.0,264.0,0.0,1,2.0,2.0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
527402150,69.05520046484602,10530,0,0,0,0,6,0.0,0,0,1,0,664.0,981.0,0,1,1,981,0,981,1,3,0,5,1,0,0,0,2.0,576.0,1,1,1,1,1,143250,0,1,1,0,0,1,1,0,0,1,0,0,1,39,1,0,0,1,0,1,0,0,0,0,1,0,1,0.0,282.0,0.0,35.0,0.0,0,2.0,3.0,0,1,0,1,0,352,1,0,0,1,0,0,0,0
907135020,75.0,9525,0,1,0,0,5,0.0,0,1,1,0,1099.0,1099.0,1,1,1,1099,0,1099,1,3,1,6,1,0,0,1,1.0,352.0,1,1,1,1,1,144000,0,1,1,0,1,0,0,1,0,1,0,0,1,15,0,0,0,1,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0,1.0,2.0,0,1,0,1,0,278,1,1,0,0,1,0,0,0
531380080,69.05520046484602,8880,0,0,0,0,7,0.0,1,1,1,0,253.0,948.0,1,1,1,1222,888,2110,2,3,1,8,1,1,0,1,2.0,463.0,1,1,1,1,1,205000,0,1,1,0,1,0,0,1,0,1,0,1,0,16,0,0,0,1,1,0,1,0,0,0,0,1,0,695.0,0.0,0.0,0.0,0.0,1,3.0,4.0,0,1,1,0,0,130,1,0,0,0,0,0,0,0
914478100,82.0,8410,0,0,0,0,6,0.0,0,1,1,1,46.0,970.0,0,1,1,1026,0,1026,1,2,0,5,1,1,0,1,2.0,528.0,1,1,1,1,1,143000,1,0,1,0,0,1,1,0,0,1,0,0,0,36,1,0,0,1,1,0,0,0,0,0,1,0,1,0.0,924.0,0.0,0.0,0.0,0,2.0,2.0,0,1,0,1,0,193,1,0,0,1,0,0,0,0
533215040,42.0,4385,0,0,0,0,9,0.0,1,1,1,1,455.0,1419.0,1,1,1,1419,0,1419,1,2,1,5,1,1,0,1,2.0,588.0,1,1,1,1,1,290000,0,1,0,1,1,0,0,1,0,0,1,0,1,9,1,0,0,1,1,0,1,0,0,0,0,1,0,964.0,0.0,0.0,0.0,0.0,0,2.0,3.0,0,1,0,0,1,213,1,1,0,0,1,0,0,0
528150070,100.0,12919,0,0,0,0,9,760.0,1,1,1,1,142.0,2330.0,1,1,1,2364,0,2364,2,2,1,11,1,1,1,1,3.0,820.0,1,1,1,1,1,611657,0,1,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,1,0,2188.0,0.0,0.0,0.0,0.0,0,3.0,4.0,1,1,0,0,1,67,1,0,0,0,0,0,0,1
907126010,82.0,12464,0,0,0,1,5,0.0,0,1,1,0,308.0,1040.0,0,1,1,1040,0,1040,1,3,1,6,1,0,0,0,2.0,576.0,1,1,1,0,1,152000,0,1,1,0,0,1,0,1,0,1,0,0,1,14,1,0,0,1,1,0,1,0,0,0,0,1,0,732.0,0.0,0.0,0.0,0.0,0,2.0,2.0,0,1,0,1,0,168,1,1,0,0,0,1,0,0
527145080,43.0,5005,0,0,1,0,8,0.0,1,1,1,0,1017.0,1280.0,1,1,1,1280,0,1280,2,2,1,5,1,0,0,1,2.0,506.0,1,1,1,1,1,191500,0,1,1,0,1,0,0,0,1,0,1,0,1,18,1,0,0,1,1,0,0,0,1,0,0,1,0,0.0,263.0,0.0,0.0,0.0,0,2.0,2.0,0,1,1,0,0,226,1,1,0,0,0,0,0,0
528120150,76.0,9591,0,1,0,0,8,344.0,1,1,1,1,1143.0,1143.0,1,1,1,1143,1330,2473,2,4,1,9,1,1,1,1,3.0,852.0,1,1,1,1,1,317000,0,1,1,0,1,0,0,0,1,1,0,1,0,6,0,0,1,1,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1,2.0,3.0,0,1,1,0,0,343,1,0,0,1,0,0,0,0
905226080,70.0,6960,0,1,0,0,7,0.0,0,0,1,0,422.0,680.0,1,1,0,798,504,1302,1,2,1,6,1,1,1,1,1.0,224.0,1,1,1,0,1,165250,1,0,1,0,1,0,1,0,0,1,0,0,0,70,0,0,0,1,1,0,0,0,0,1,0,0,0,0.0,258.0,0.0,0.0,0.0,1,1.0,2.0,0,1,0,1,0,126,1,1,0,1,0,0,0,0
